Certificate_id,Client_id,Course_id,Course_end_date
940,82953,67730,2021-08-17
941,43736,92248,2020-05-01
942,81499,89323,2020-02-12
943,18358,52417,2020-09-13
944,67448,88712,2020-05-25
945,13422,9965,2021-02-01
946,48159,10819,2020-07-17
947,43827,7038,2021-04-16
948,26279,29728,2020-04-09
949,19001,22424,2021-05-21
950,99194,40495,2021-06-29
951,21886,87708,2021-12-20
952,24619,95945,2022-03-17
953,98188,3467,2022-03-15
954,66599,89678,2022-01-24
955,69585,82034,2022-03-15
956,21869,64131,2021-10-26
957,26171,60710,2021-11-08
958,52498,42392,2020-05-24
959,41319,94980,2021-05-31
960,62952,47296,2020-06-02
961,8685,80275,2021-11-05
962,57482,84369,2020-07-09
963,98336,49706,2021-10-30
964,68108,14038,2022-02-08
965,4546,86406,2020-02-11
966,58276,6035,2020-06-20
967,92811,60863,2020-11-23
968,7220,91832,2020-11-27
969,35739,64350,2020-01-29
970,81204,72222,2020-03-08
971,29998,51384,2020-02-08
972,85385,28950,2021-03-17
973,42739,32535,2022-02-23
974,69743,14022,2021-04-12
975,56901,97488,2020-11-17
976,90178,96512,2020-12-30
977,69597,85912,2021-11-24
978,17050,77048,2020-04-20
979,94493,98669,2020-05-05
980,61471,35108,2020-09-22
981,56486,35908,2021-06-12
982,88728,72479,2022-04-03
983,99633,92516,2020-07-21
984,93442,84153,2021-04-16
985,81028,16058,2021-02-05
986,79376,63720,2021-09-22
987,40417,95302,2021-05-19
988,55958,21151,2022-01-11
989,39983,88736,2021-04-29
990,9062,66602,2020-08-25
991,40622,30458,2020-06-23
992,50703,97483,2020-07-21
993,87317,19655,2021-05-18
994,88618,29842,2020-06-11
995,84043,30720,2020-04-19
996,71332,24597,2022-01-27
997,32378,23159,2020-03-24
998,84829,97237,2020-08-06
999,26330,64777,2020-07-07
1000,24680,7100,2021-03-15
1001,60360,95944,2021-08-30
1002,44442,35888,2021-12-20
1003,80636,71018,2020-08-12
1004,51241,92980,2020-08-01
1005,26538,69781,2021-09-28
1006,34973,63419,2020-10-05
1007,19350,30086,2021-08-29
1008,17004,91927,2020-05-22
1009,1393,24304,2020-10-28
1010,44098,45368,2021-03-13
1011,41522,39550,2021-06-06
1012,43566,90820,2020-08-11
1013,56279,42978,2020-03-24
1014,47686,71534,2021-09-05
1015,69436,10598,2021-03-15
1016,99889,9616,2020-09-16
1017,57527,68548,2021-04-28
1018,88227,67637,2020-04-02
1019,17741,57892,2022-02-25
1020,19296,93517,2022-03-13
1021,49362,67593,2021-07-03
1022,16080,63798,2022-01-02
1023,25924,56481,2020-12-08
1024,62972,18010,2021-12-04
1025,72297,71097,2022-02-19
1026,5061,15456,2020-11-11
1027,49953,29202,2021-03-10
1028,74092,20192,2020-07-14
1029,29318,76360,2021-07-14
1030,48258,36654,2020-01-18
1031,9882,11626,2021-07-07
1032,37764,6898,2021-09-08
1033,29582,6046,2021-12-23
1034,67928,63422,2022-01-07
1035,38556,4758,2020-04-07
1036,96659,10666,2020-02-08
1037,826,72954,2022-02-06
1038,51148,36175,2020-10-14
1039,94624,2769,2021-05-12
1040,91572,2654,2021-11-18
1041,91665,26773,2022-03-09
1042,98707,87202,2020-04-28
1043,70864,22210,2021-05-26
1044,35915,25177,2020-10-17
1045,22595,12957,2020-11-08
1046,60072,5527,2022-03-29
1047,57103,34868,2021-04-13
1048,59763,99230,2021-03-26
1049,72042,818,2020-04-11
1050,40425,4701,2020-11-30
1051,44508,57489,2020-12-18
1052,94672,40569,2022-03-20
1053,18684,3334,2021-05-12
1054,91702,46506,2021-07-12
1055,20031,46713,2021-02-21
1056,49404,93744,2020-09-03
1057,35936,8645,2021-03-19
1058,77757,26549,2020-09-10
1059,33900,84105,2020-10-20
1060,85892,90350,2020-01-09
1061,51792,9620,2020-02-04
1062,88472,54817,2021-01-08
1063,92681,58844,2020-11-27
1064,21079,19322,2020-09-07
1065,21640,4173,2022-02-25
1066,19619,46691,2021-01-04
1067,99437,72591,2021-09-02
1068,27800,6575,2021-02-20
1069,30541,24342,2020-07-08
1070,98175,22336,2020-12-26
1071,59864,87829,2020-05-30
1072,34084,87369,2020-07-26
1073,81814,39136,2021-12-25
1074,74685,4043,2020-12-17
1075,47070,36499,2020-11-07
1076,69065,98774,2020-08-09
1077,23787,11779,2021-05-12
1078,81322,72691,2020-08-30
1079,18906,17172,2021-05-08
1080,49316,99486,2020-03-21
1081,32727,30295,2020-11-06
1082,12315,46926,2020-04-09
1083,35149,31027,2021-03-02
1084,39204,39647,2020-07-19
1085,58420,40791,2020-01-25
1086,62525,87663,2020-01-20
1087,3341,17020,2020-04-03
1088,6878,99685,2021-01-29
1089,91639,88008,2020-10-16
1090,64132,35601,2020-02-14
1091,95014,86821,2021-09-20
1092,72734,26528,2020-03-10
1093,93458,17907,2020-05-11
1094,57091,56114,2021-10-20
1095,83801,73495,2021-03-05
1096,98188,32037,2021-08-15
1097,64413,56222,2021-01-07
1098,66721,67182,2021-03-29
1099,61911,46246,2021-08-13
1100,16446,8790,2020-08-09
1101,93157,62134,2020-08-14
1102,83066,36280,2021-02-17
1103,38709,93267,2020-11-13
1104,32996,84416,2022-03-30
1105,16858,9530,2020-04-20
1106,15293,73326,2021-10-15
1107,56113,2561,2021-01-21
1108,83589,66947,2021-06-13
1109,44140,78585,2021-06-02
1110,90392,29093,2021-03-28
1111,6125,82732,2021-05-19
1112,2217,57188,2020-05-10
1113,29553,63121,2021-07-18
1114,50151,37053,2020-10-06
1115,26477,64109,2021-05-25
1116,96711,61578,2020-12-14
1117,43815,15041,2020-08-22
1118,67731,60824,2022-02-08
1119,4894,72881,2021-12-19
1120,66396,5632,2020-10-31
1121,4156,78455,2020-01-09
1122,40936,19804,2021-12-10
1123,92566,99052,2022-02-14
1124,86106,31364,2021-10-28
1125,12513,32604,2021-10-22
1126,30555,81103,2021-02-05
1127,54513,27410,2022-03-25
1128,87853,84829,2021-05-03
1129,59625,25288,2022-01-08
1130,16861,43048,2021-11-27
1131,82106,10658,2020-01-08
1132,85735,53379,2020-05-14
1133,88994,15265,2020-12-19
1134,32443,40885,2022-03-20
1135,40928,1156,2022-03-14
1136,89827,39788,2022-03-10
1137,33491,95087,2021-03-18
1138,969,19722,2020-07-15
1139,98428,23077,2021-03-30
1140,24845,53991,2020-11-23
1141,57952,6604,2020-09-01
1142,45440,24766,2020-08-28
1143,24153,64444,2021-06-21
1144,19645,41760,2020-09-15
1145,30113,67761,2020-12-05
1146,78447,40852,2021-05-28
1147,2085,37164,2022-04-29
1148,60155,70407,2020-02-16
1149,29640,95723,2020-04-12
1150,38662,82498,2022-03-31
1151,20178,44518,2021-10-23
1152,12491,54551,2020-11-16
1153,97718,48990,2020-09-03
1154,43011,25815,2020-08-06
1155,52966,16565,2022-01-04
1156,24822,56977,2020-02-15
1157,56683,81139,2021-10-02
1158,95848,69555,2022-02-15
1159,42446,19765,2020-09-19
1160,52939,73617,2020-11-30
1161,72321,25350,2021-10-09
1162,89656,18668,2020-12-08
1163,1801,4025,2020-05-30
1164,16982,50468,2020-02-10
1165,35100,99452,2022-03-31
1166,80749,77900,2020-03-17
1167,206,99083,2021-08-26
1168,5018,25613,2021-05-13
1169,55030,60488,2021-05-10
1170,41369,19385,2020-03-04
1171,10985,11285,2021-05-11
1172,47809,17283,2021-01-22
1173,29077,22259,2020-12-24
1174,93311,58697,2022-01-13
1175,63491,85529,2020-11-25
1176,71161,23148,2020-09-28
1177,20177,71523,2020-04-27
1178,74295,9073,2022-01-01
1179,71641,97247,2020-02-22
1180,39604,29124,2021-11-24
1181,11319,71242,2022-01-20
1182,37791,48928,2020-09-28
1183,97743,4535,2020-09-11
1184,38035,51456,2022-01-26
1185,62029,2429,2022-03-29
1186,6300,67533,2021-09-24
1187,69134,81508,2021-01-26
1188,24142,9552,2020-06-13
1189,30117,59484,2021-10-24
1190,40694,92227,2021-02-25
1191,28664,35132,2020-06-22
1192,72858,81511,2021-03-28
1193,59726,68985,2021-10-05
1194,45868,7860,2021-12-30
1195,22105,78813,2021-11-02
1196,36564,60052,2020-01-30
1197,86063,12661,2021-08-13
1198,91406,45675,2020-07-22
1199,98999,49269,2021-04-20
1200,55686,59424,2022-05-08
1201,28731,27708,2021-12-22
1202,51102,33910,2020-06-06
1203,27783,21219,2022-04-20
1204,56025,51392,2020-06-17
1205,80410,8393,2020-03-04
1206,61489,26635,2021-12-07
1207,60416,23986,2020-04-07
1208,64791,2975,2021-11-29
1209,17940,87229,2020-12-27
1210,52121,45021,2020-03-02
1211,44046,3522,2021-02-26
1212,902,75550,2020-07-11
1213,18843,96063,2020-05-18
1214,53790,13751,2021-08-30
1215,21887,55253,2021-01-29
1216,50663,81428,2020-09-18
1217,90001,51246,2021-02-21
1218,10359,47001,2021-10-17
1219,71492,73565,2021-12-05
1220,46712,30849,2020-04-23
1221,14012,15214,2020-01-01
1222,83914,62107,2022-03-27
1223,80942,69022,2021-04-14
1224,90506,2519,2021-05-22
1225,80108,25097,2020-04-02
1226,47399,89324,2020-08-08
1227,73690,67552,2021-11-24
1228,19489,52455,2020-06-20
1229,57429,92830,2020-07-14
1230,69717,90737,2020-10-14
1231,62848,85190,2020-09-13
1232,20819,87385,2022-03-19
1233,33659,99629,2020-05-16
1234,1967,90564,2021-08-15
1235,40430,38818,2020-04-06
1236,22888,77671,2020-12-02
1237,8061,8815,2022-03-21
1238,59188,32601,2021-02-08
1239,91437,83969,2020-02-11
1240,23783,36849,2021-01-07
1241,75722,74966,2022-05-02
1242,44746,97608,2022-03-21
1243,82443,1699,2020-03-05
1244,80852,17325,2020-02-19
1245,88510,31087,2021-07-23
1246,41039,54866,2022-01-04
1247,36330,75706,2022-05-02
1248,70792,56090,2020-02-22
1249,68925,93505,2020-01-20
1250,20637,61890,2020-07-22
1251,60489,10462,2020-10-21
1252,88522,8861,2022-03-31
1253,5772,46950,2020-06-28
1254,20516,48877,2020-09-20
1255,59268,32348,2020-05-26
1256,7038,36348,2020-08-03
1257,50214,587,2021-12-29
1258,3168,73532,2021-10-24
1259,64149,3715,2021-06-01
1260,87784,9111,2022-03-18
1261,54041,24264,2021-08-22
1262,52646,67842,2021-04-17
1263,5907,23319,2022-02-06
1264,95764,11614,2021-09-29
1265,40522,93357,2022-01-07
1266,42337,93384,2020-04-02
1267,39486,61503,2021-05-06
1268,71830,67344,2022-01-09
1269,31141,48707,2020-08-24
1270,36911,42644,2020-10-03
1271,33743,81674,2020-12-14
1272,74451,90275,2022-02-11
1273,52028,5259,2021-06-14
1274,31309,60709,2020-11-24
1275,41886,40641,2021-04-01
1276,44305,88558,2021-07-22
1277,3927,18144,2020-04-12
1278,88136,96548,2020-02-17
1279,64753,23597,2020-08-03
1280,63920,39418,2021-05-05
1281,64643,42767,2020-09-05
1282,82791,96590,2022-05-01
1283,70921,88416,2021-05-27
1284,57464,83377,2021-11-25
1285,87390,89688,2020-05-13
1286,412,69354,2022-01-31
1287,14596,79653,2021-05-04
1288,68043,50578,2020-09-02
1289,81838,31240,2020-01-01
1290,34059,68527,2021-03-13
1291,84415,164,2020-07-09
1292,90453,32395,2020-07-10
1293,61990,61125,2020-12-16
1294,74275,48127,2020-11-23
1295,76583,83148,2022-03-01
1296,29494,96824,2021-07-06
1297,8421,36175,2020-03-06
1298,64904,76110,2021-07-03
1299,17579,86947,2020-05-01
1300,84136,5442,2020-09-04
1301,85689,72240,2020-08-09
1302,52064,18708,2022-03-02
1303,2286,11685,2021-12-10
1304,76322,10240,2021-07-21
1305,50067,63652,2020-11-10
1306,69304,66427,2020-10-09
1307,32758,96484,2022-04-27
1308,41225,41460,2020-04-06
1309,40433,25000,2021-07-11
1310,62781,94687,2020-03-28
1311,46156,87100,2020-08-10
1312,93322,16010,2020-03-03
1313,37072,59121,2021-07-17
1314,82183,37893,2020-03-29
1315,40840,34237,2022-02-19
1316,38467,24345,2020-04-14
1317,15678,2391,2022-03-03
1318,56168,7879,2021-11-17
1319,9507,13260,2020-03-18
1320,60326,10967,2020-12-09
1321,93373,83024,2020-05-19
1322,5131,21874,2020-08-02
1323,15375,21293,2021-03-03
1324,15959,37072,2021-07-18
1325,89502,83639,2021-06-17
1326,10237,57588,2020-09-30
1327,80267,6099,2021-01-26
1328,18192,82168,2022-01-06
1329,96328,65730,2022-01-06
1330,44139,28738,2021-08-30
1331,52443,27504,2021-05-21
1332,5036,67209,2021-03-23
1333,96547,17581,2021-01-28
1334,68710,68174,2021-08-24
1335,97125,12177,2020-12-14
1336,15923,20274,2021-12-08
1337,24386,73865,2022-01-02
1338,64578,26794,2020-06-17
1339,24714,97478,2022-03-24
1340,93026,90916,2020-04-13
1341,67986,90606,2020-02-21
1342,12533,97270,2020-06-04
1343,71686,73234,2020-10-28
1344,12718,50219,2020-02-10
1345,92551,47155,2021-01-25
1346,92,65061,2020-10-18
1347,94423,76990,2021-07-02
1348,98675,89136,2021-03-03
1349,53219,12650,2020-06-25
1350,27581,42957,2022-01-30
1351,50212,93789,2021-04-08
1352,94571,61467,2022-02-28
1353,35468,12275,2021-01-24
1354,38745,76989,2022-01-24
1355,80932,43809,2021-11-08
1356,64109,17776,2021-05-03
1357,17311,70087,2021-09-03
1358,60813,74586,2021-09-15
1359,85289,74755,2021-06-08
1360,53191,64924,2020-01-09
1361,64514,64387,2021-10-20
1362,59690,65293,2021-01-21
1363,47264,85462,2022-01-18
1364,92396,5186,2020-04-26
1365,34704,44216,2021-02-23
1366,2140,49414,2021-03-18
1367,88551,4158,2022-03-09
1368,22104,52749,2021-08-05
1369,84340,11076,2022-03-31
1370,73602,99920,2020-08-22
1371,23961,82785,2021-06-25
1372,89796,82406,2021-10-29
1373,32503,8957,2021-01-17
1374,22174,5884,2020-03-23
1375,22078,24833,2021-06-28
1376,65445,63101,2020-02-19
1377,64853,58603,2020-01-15
1378,83123,81490,2020-07-25
1379,63133,62804,2021-01-17
1380,67607,45652,2021-09-27
1381,30883,36698,2021-11-11
1382,84519,41951,2020-06-03
1383,96859,6691,2021-03-18
1384,714,52723,2022-01-20
1385,83094,35041,2021-10-17
1386,13615,57761,2022-04-25
1387,10450,16715,2022-04-13
1388,60720,24464,2021-10-14
1389,79965,78465,2021-04-17
1390,76662,82183,2022-02-01
1391,3778,52810,2021-10-13
1392,29966,23373,2020-03-25
1393,77320,76971,2021-09-26
1394,21383,30122,2021-02-22
1395,42837,80052,2021-07-13
1396,75874,3472,2022-04-04
1397,94956,98205,2021-05-21
1398,57512,26448,2021-03-14
1399,36027,34464,2020-03-17
1400,78687,87486,2021-04-07
1401,60816,92128,2022-01-12
1402,69227,33310,2020-09-19
1403,86876,79475,2020-10-20
1404,34215,94568,2021-10-12
1405,19437,39204,2020-07-16
1406,46209,45165,2021-02-08
1407,61719,20325,2021-01-06
1408,93787,23560,2021-10-30
1409,36864,69425,2022-02-17
1410,68282,52184,2021-06-30
1411,44298,66937,2021-03-11
1412,51531,17436,2021-10-02
1413,4206,31093,2021-05-02
1414,1455,588,2022-02-27
1415,7826,58470,2021-08-04
1416,86060,55877,2020-04-17
1417,27332,19359,2022-05-10
1418,58013,17090,2021-02-16
1419,12600,74680,2020-11-03
1420,63114,15916,2022-02-03
1421,87330,95702,2021-10-18
1422,69918,9987,2021-09-18
1423,20210,52826,2022-04-01
1424,87665,64994,2022-04-26
1425,57827,7090,2021-11-21
1426,71004,97116,2021-09-01
1427,79474,93894,2020-02-04
1428,22768,2484,2021-12-15
1429,74480,6816,2022-03-02
1430,45825,3052,2020-01-28
1431,1721,15957,2021-01-21
1432,80234,63040,2021-10-07
1433,36492,57507,2020-02-10
1434,91115,18285,2020-03-21
1435,70608,79534,2020-06-10
1436,53596,60351,2022-02-02
1437,14157,43378,2020-05-06
1438,20807,85897,2020-10-08
1439,26975,65366,2022-01-18
1440,70767,44204,2022-04-05
1441,95041,10518,2020-11-01
1442,91505,69706,2021-03-01
1443,41775,67122,2020-02-13
1444,46578,95248,2021-11-13
1445,74275,45889,2021-07-14
1446,46506,95293,2021-08-23
1447,78345,85778,2021-10-03
1448,36425,36479,2022-01-07
1449,66530,16176,2020-06-21
1450,99234,1801,2020-04-03
1451,40554,4131,2020-01-22
1452,33028,57783,2022-04-13
1453,84418,71671,2021-09-18
1454,42080,73668,2020-11-18
1455,94602,37708,2020-03-22
1456,43608,78283,2020-10-03
1457,17600,44895,2020-08-26
1458,71171,62958,2020-04-02
1459,16669,92727,2020-06-22
1460,85071,84560,2021-04-22
1461,69107,4950,2021-12-19
1462,35579,85308,2021-05-22
1463,19797,956,2020-06-19
1464,87622,63661,2020-05-21
1465,17515,64326,2021-07-28
1466,72867,78293,2020-03-03
1467,72216,93922,2020-12-31
1468,18679,11643,2021-06-09
1469,72685,31607,2021-11-30
1470,68834,91858,2020-05-19
1471,57877,55809,2021-07-30
1472,75834,26399,2022-03-27
1473,94941,2858,2020-01-10
1474,92235,97512,2020-02-02
1475,17764,25413,2020-11-28
1476,35288,27393,2020-02-14
1477,86366,50294,2021-01-04
1478,65447,88000,2021-11-06
1479,74228,11874,2020-11-08
1480,33914,95590,2021-06-07
1481,45551,17835,2021-02-12
1482,99581,12822,2020-05-10
1483,90405,17882,2020-09-26
1484,60940,1037,2022-03-19
1485,41683,19887,2020-10-27
1486,33734,52776,2020-08-02
1487,15298,54186,2022-03-09
1488,7399,55994,2022-02-09
1489,85261,31156,2021-09-17
1490,82127,29409,2022-01-02
1491,99394,81407,2022-01-15
1492,30424,62673,2021-12-05
1493,81056,62992,2020-07-20
1494,66958,42144,2020-01-06
1495,38078,14051,2020-10-02
1496,8318,94672,2020-12-13
1497,31699,36845,2022-02-10
1498,75810,27173,2020-07-24
1499,60805,45488,2020-01-03
1500,92824,2088,2020-01-28
1501,44229,35488,2021-12-04
1502,24038,37746,2021-09-07
1503,79906,42497,2021-10-12
1504,47330,18168,2021-07-02
1505,22689,98756,2020-06-24
1506,25283,89639,2021-07-16
1507,38762,41065,2021-03-12
1508,67451,68522,2022-04-30
1509,68892,78320,2021-05-25
1510,87080,21018,2020-08-25
1511,35128,50218,2021-05-13
1512,27686,49575,2022-01-30
1513,36590,22825,2021-08-20
1514,52342,65058,2020-10-05
1515,79678,34325,2020-05-19
1516,20599,65720,2021-03-28
1517,32858,59246,2020-06-12
1518,3453,82363,2020-11-27
1519,23704,54924,2020-10-16
1520,59890,16494,2022-02-16
1521,93164,27217,2020-11-20
1522,91301,49101,2020-02-27
1523,91965,57439,2020-04-14
1524,71324,81268,2021-06-27
1525,49408,94744,2021-03-10
1526,38478,61281,2021-08-26
1527,7432,95626,2020-04-03
1528,48741,68102,2021-08-02
1529,94071,43695,2020-04-28
1530,83598,99699,2020-10-23
1531,39354,30380,2020-07-08
1532,30399,71941,2021-07-06
1533,71636,53413,2020-04-06
1534,96477,86656,2021-03-30
1535,34531,10205,2021-05-06
1536,93315,8807,2022-03-17
1537,99689,22559,2022-01-19
1538,55226,78379,2020-05-18
1539,53288,79590,2020-08-25
1540,67005,94484,2020-05-03
1541,41079,11679,2021-04-28
1542,71167,40002,2020-07-14
1543,25577,38473,2021-08-14
1544,17466,93502,2020-04-04
1545,89307,69273,2022-03-27
1546,7158,59578,2022-01-22
1547,30428,28971,2022-03-19
1548,68636,25759,2020-04-28
1549,30601,60697,2021-09-17
1550,52984,40919,2021-10-18
1551,89036,62743,2021-09-07
1552,91953,42624,2021-11-09
1553,75528,28081,2021-01-05
1554,28575,78676,2020-02-28
1555,75651,94230,2021-09-19
1556,20144,11159,2022-05-07
1557,11559,68712,2021-10-10
1558,10623,30325,2020-06-13
1559,29666,27381,2020-03-07
1560,55815,34800,2020-09-13
1561,49192,430,2021-03-01
1562,36204,98678,2020-02-21
1563,40695,54643,2020-03-20
1564,57375,72818,2020-03-31
1565,58124,39026,2020-09-11
1566,25176,87050,2022-01-26
1567,86996,64207,2021-02-27
1568,50607,5043,2021-02-28
1569,87120,65817,2020-11-09
1570,25689,39288,2020-10-23
1571,10494,7635,2020-07-07
1572,56324,32379,2020-10-16
1573,56015,62581,2020-06-27
1574,15417,35631,2022-04-04
1575,81401,11080,2022-01-03
1576,84401,88149,2022-03-09
1577,83727,31890,2021-11-15
1578,13145,94340,2020-09-03
1579,84549,80333,2021-04-15
1580,83033,48005,2022-03-23
1581,18628,43725,2020-10-28
1582,3763,87768,2022-03-29
1583,51993,8458,2021-06-17
1584,4014,48545,2020-11-19
1585,30010,70320,2020-10-23
1586,38685,15261,2022-01-01
1587,33900,78768,2021-03-14
1588,76121,62580,2020-12-28
1589,61384,27928,2020-07-11
1590,61755,50558,2022-02-17
1591,33405,61347,2020-01-08
1592,62891,75237,2020-08-26
1593,7326,82160,2021-01-10
1594,21109,82831,2021-01-24
1595,8442,62764,2021-04-29
1596,46768,98967,2020-01-06
1597,48836,14658,2021-05-15
1598,54522,13482,2021-10-07
1599,81820,90943,2021-11-28
1600,51114,97010,2020-07-05
1601,60725,56861,2021-02-09
1602,26500,90663,2022-04-08
1603,71739,47873,2021-12-26
1604,35436,35610,2021-01-27
1605,65406,68672,2020-06-23
1606,35131,24190,2020-01-15
1607,56957,40223,2021-05-03
1608,60080,15360,2021-12-16
1609,22912,4464,2020-02-24
1610,8775,10507,2021-10-11
1611,72165,80365,2020-11-04
1612,47164,83093,2020-04-05
1613,68277,1825,2021-04-23
1614,63178,14380,2022-03-24
1615,15014,74066,2020-08-17
1616,19271,73807,2020-04-16
1617,29354,9183,2021-06-13
1618,20442,61820,2020-05-19
1619,82963,97060,2020-02-13
1620,75071,42137,2020-10-26
1621,4691,49410,2020-09-04
1622,94166,50241,2022-03-04
1623,59584,38318,2020-06-26
1624,72779,86451,2021-08-05
1625,75727,83013,2020-03-29
1626,71465,40222,2021-09-10
1627,45225,99566,2021-01-08
1628,49200,319,2020-07-01
1629,92862,42327,2021-02-12
1630,12488,54,2022-04-05
1631,29106,17032,2021-08-10
1632,242,14633,2021-06-01
1633,37158,58544,2022-02-27
1634,19594,64647,2021-08-20
1635,98743,72153,2021-06-25
1636,75791,88815,2022-01-09
1637,30993,62264,2020-11-16
1638,4929,30216,2022-03-01
1639,42921,18746,2021-01-20
1640,40222,29761,2020-04-12
1641,62898,66605,2020-12-25
1642,18436,86343,2020-01-15
1643,48755,12717,2020-02-20
1644,90527,27960,2021-04-18
1645,39505,37740,2020-11-16
1646,21790,56920,2021-03-30
1647,91175,65888,2020-01-29
1648,70322,87024,2021-03-03
1649,94476,7090,2021-03-03
1650,33541,25338,2020-01-16
1651,92313,70417,2020-07-06
1652,88016,69372,2020-06-11
1653,55338,81106,2020-03-13
1654,88747,40384,2021-01-12
1655,13172,40225,2020-08-01
1656,98652,75164,2020-11-30
1657,96526,50495,2020-12-11
1658,4727,95486,2021-10-19
