Registration_id,Course_id,Client_id
1703,67164,97004
1704,92602,28986
1705,30730,77309
1706,67344,92519
1707,57341,74003
1708,23017,79913
1709,99535,47272
1710,4701,97226
1711,51788,19655
1712,78937,19337
1713,17090,14212
1714,64041,861
1715,90211,37132
1716,49234,44011
1717,74675,99131
1718,84256,2422
1719,88651,20363
1720,5703,20006
1721,28046,25838
1722,51018,11366
1723,56296,46739
1724,88746,46147
1725,43941,33662
1726,78912,24834
1727,5021,24159
1728,4274,55493
1729,85804,29215
1730,77314,47061
1731,84220,58056
1732,17827,39560
1733,46172,56618
1734,53982,94763
1735,21147,43830
1736,81800,98304
1737,19144,15077
1738,51428,66143
1739,79704,79221
1740,26504,62319
1741,62984,19809
1742,99195,30770
1743,61570,19277
1744,33061,69424
1745,6833,33352
1746,69107,89496
1747,75357,17375
1748,58734,2901
1749,18012,3746
1750,85629,62633
1751,26812,30419
1752,70649,35238
1753,43844,204
1754,40769,31631
1755,96696,41303
1756,96102,54913
1757,72790,23093
1758,50212,87882
1759,42512,21565
1760,32049,27384
1761,600,72602
1762,81915,49278
1763,46080,9476
1764,26324,31970
1765,69974,41462
1766,97458,1743
1767,53669,8510
1768,63261,37615
1769,89918,7989
1770,46105,90056
1771,16687,36533
1772,27178,13330
1773,10774,4206
1774,27661,54880
1775,8033,60456
1776,40791,60300
1777,98133,59641
1778,73277,74733
1779,35240,83324
1780,5663,19474
1781,21351,97280
1782,50103,92378
1783,53710,18186
1784,85041,50969
1785,22707,43149
1786,75848,72253
1787,12493,98936
1788,3712,75392
1789,73784,64511
1790,91179,15003
1791,1995,41992
1792,10884,4934
1793,59978,63779
1794,25479,71428
1795,1006,8045
1796,25304,47626
1797,33985,99453
1798,23232,27406
1799,76945,3616
1800,25497,10227
1801,18034,60488
1802,42428,35604
1803,38897,14925
1804,84680,48568
1805,38339,42693
1806,43880,88403
1807,24446,8874
1808,13464,54453
1809,80431,79036
1810,66691,52915
1811,49091,52277
1812,55170,99428
1813,73717,88775
1814,10757,60562
1815,3583,30886
1816,87728,40421
1817,58541,36681
1818,20944,7855
1819,29349,67802
1820,86244,68806
1821,52642,74318
1822,52141,57212
1823,34783,75726
1824,62182,89934
1825,6901,4079
1826,56,54927
1827,76153,92272
1828,22041,71411
1829,74293,74489
1830,91959,39110
1831,46479,3604
1832,67576,1191
1833,89052,25523
1834,57463,76026
1835,33838,223
1836,19721,69109
1837,97879,51484
1838,15181,19774
1839,8329,8264
1840,52471,54459
1841,73890,46406
1842,83936,50647
1843,32348,71956
1844,89532,93148
1845,51397,93759
1846,16808,26698
1847,41112,25896
1848,90297,20727
1849,51556,78872
1850,25338,24236
1851,8068,44896
1852,23370,98674
1853,70951,30436
1854,58956,44499
1855,57051,30666
1856,66183,69514
1857,70130,53277
1858,50603,37888
1859,36546,41343
1860,12712,47108
1861,7514,52438
1862,10854,70880
1863,60924,76239
1864,65399,93782
1865,86446,26500
1866,60510,45720
1867,11140,11423
1868,85253,70159
1869,74793,91165
1870,68916,9684
1871,35367,43365
1872,65848,14415
1873,95429,36686
1874,32153,50548
1875,61963,65381
1876,90694,69455
1877,52140,54122
1878,21009,50437
1879,97129,64938
1880,6628,69689
1881,74118,28687
1882,95987,62884
1883,68982,2822
1884,88098,75951
1885,70642,71428
1886,62518,23887
1887,95099,84260
1888,97251,60048
1889,49867,64001
1890,60617,25197
1891,65960,53932
1892,2982,79750
1893,35920,50143
1894,73263,94532
1895,34580,69717
1896,25463,61331
1897,75072,44062
1898,91757,99497
1899,80110,40973
1900,47987,79370
1901,59338,25432
1902,57404,4797
1903,37334,40299
1904,31872,94784
1905,77268,25542
1906,54121,37620
1907,6731,93471
1908,89376,7419
1909,22417,28643
1910,1249,79660
1911,36656,74308
1912,55346,27155
1913,21063,54315
1914,38508,72905
1915,58078,23514
1916,56254,34446
1917,31787,74116
1918,24631,73469
1919,31571,93456
1920,16327,7396
1921,19319,91663
1922,5049,91579
1923,23409,40748
1924,37996,6809
1925,65256,8719
1926,18201,25711
1927,15759,72332
1928,26898,3861
1929,2743,50255
1930,59056,16943
1931,64875,78190
1932,41265,23694
1933,26333,68229
1934,93205,59970
1935,20179,32750
1936,89858,38533
1937,24341,26249
1938,653,37530
1939,81775,62608
1940,73151,22260
1941,53624,73116
1942,94515,30265
1943,8717,24432
1944,16787,67026
1945,80842,6403
1946,69,2238
1947,34780,39910
1948,33006,77493
1949,58705,43945
1950,40675,12481
1951,65653,12265
1952,55471,99633
1953,29051,52810
1954,76791,91352
1955,41885,56590
1956,98068,29429
1957,94457,33086
1958,24227,78755
1959,72433,30654
1960,42061,34268
1961,48372,73304
1962,78545,6647
1963,70691,66111
1964,144,76816
1965,70574,81528
1966,54390,52203
1967,6258,65856
1968,95267,88320
1969,94008,95504
1970,62187,11776
1971,76781,92253
1972,65930,29229
1973,98904,62456
1974,14119,48476
1975,73712,21146
1976,64198,54269
1977,66722,92686
1978,9212,73702
1979,73098,21176
1980,30600,83568
1981,60517,69703
1982,91001,86556
1983,36286,94731
1984,18024,66651
1985,50779,89174
1986,74448,5834
1987,23679,59940
1988,23484,87329
1989,39585,11648
1990,18607,82042
1991,27430,51148
1992,57823,11720
1993,85130,45468
1994,25647,36458
1995,66611,82050
1996,90748,28793
1997,65289,33490
1998,13261,35588
1999,63126,76494
2000,76607,54456
2001,11942,12119
2002,40941,40047
2003,9248,7327
2004,32186,54386
2005,4681,77693
2006,91439,13430
2007,55233,97294
2008,32119,35967
2009,22597,82690
2010,18194,11353
2011,32157,63791
2012,3510,2562
2013,94055,96516
2014,76551,39811
2015,14410,83798
2016,5817,24154
2017,46577,68314
2018,67276,11348
2019,3873,98168
2020,45515,93318
2021,4219,8234
2022,17851,82384
2023,32273,9501
2024,42364,80622
2025,48735,19374
2026,68493,50648
2027,66936,12078
2028,19,36860
2029,87525,63424
2030,17009,3100
2031,33077,80021
2032,88862,48245
2033,18044,49399
2034,11858,7356
2035,91826,72121
2036,45835,75716
2037,28887,89136
2038,66451,87647
2039,90281,86154
2040,51945,59770
2041,15255,1190
2042,36587,87903
2043,41125,50000
2044,3676,49139
2045,33932,34260
2046,44837,44540
2047,9469,39818
2048,40118,65450
2049,39723,34460
2050,35148,30031
2051,82021,62203
2052,85557,64343
2053,28101,50276
2054,67019,23549
2055,46577,93486
2056,22904,61114
2057,21205,68062
2058,18909,1475
2059,59411,25428
2060,61529,93220
2061,64172,88658
2062,16621,69571
2063,62831,11589
2064,26481,99599
2065,41453,420
2066,4384,56564
2067,1341,50661
2068,275,68969
2069,3220,66067
2070,73144,71744
2071,19537,40014
2072,94645,50948
2073,91173,67271
2074,74807,99987
2075,81414,16304
2076,16577,25200
2077,6480,87086
2078,11555,37344
2079,91383,8876
2080,1340,23683
2081,78071,69985
2082,56216,32890
2083,24280,8230
2084,44813,51963
2085,63739,82475
2086,68082,37278
2087,74519,62143
2088,24259,18622
2089,58769,3391
2090,40559,64987
2091,42098,86514
2092,56368,83609
2093,91122,82445
2094,98254,33715
2095,22812,85307
2096,17181,98345
2097,84001,64799
2098,97342,68439
2099,1451,47616
2100,92477,79113
2101,9497,91513
2102,61872,2642
2103,20618,68250
2104,87159,55379
2105,46019,86919
2106,48105,28300
2107,63152,41250
2108,5356,78339
2109,99955,57294
2110,67399,13079
2111,69819,47147
2112,50015,58959
2113,49083,75153
2114,64,35386
2115,65618,85037
2116,97414,27422
2117,19347,34549
2118,66219,4793
2119,15737,64395
2120,86612,27165
2121,39566,4779
2122,85884,3234
2123,68611,96497
2124,54194,92458
2125,58320,19268
2126,50828,26490
2127,53260,33439
2128,38416,47742
2129,59590,44280
2130,15146,91375
2131,104,22078
2132,20814,69825
2133,69449,96053
2134,81336,65119
2135,44311,61565
2136,4510,7260
2137,77133,74153
2138,21533,58417
2139,8966,45033
2140,41362,26779
2141,71611,41687
2142,65650,31837
2143,46496,3109
2144,47164,60405
2145,49758,2322
2146,60472,66824
2147,46399,42090
2148,17254,34279
2149,40341,14040
2150,2812,47331
2151,79743,38470
2152,54901,78291
2153,43253,53280
2154,11218,68299
2155,2610,50059
2156,40587,67864
2157,11588,46400
2158,1664,3672
2159,61469,73404
2160,81768,30964
2161,83031,37199
2162,15670,70799
2163,17856,54208
2164,54422,81741
2165,2207,84802
2166,52184,62095
2167,64286,97558
2168,6965,17369
2169,24074,49206
2170,49753,21219
2171,50273,70052
2172,5330,75484
2173,83676,48983
2174,77851,74804
2175,78499,70923
2176,30381,13511
2177,79544,23014
2178,36730,16363
2179,19790,64945
2180,68507,72765
2181,43260,10242
2182,22000,67295
2183,78034,62184
2184,43916,85059
2185,46899,49319
2186,70633,35211
2187,94986,5349
2188,27816,28447
2189,10097,10803
2190,73096,19357
2191,47777,67942
2192,51767,24410
2193,47545,8914
2194,31134,18164
2195,31309,23166
2196,45248,46767
2197,68916,71204
2198,24783,32001
2199,34684,41520
2200,61985,2088
2201,81425,18732
2202,4475,21617
2203,13296,83535
2204,41325,70439
2205,92360,53791
2206,49818,21641
2207,67617,18659
2208,3152,63085
2209,56350,55434
2210,65980,27906
2211,49512,54313
2212,67298,22851
2213,78880,92507
2214,22933,41733
2215,13214,97751
2216,2168,27285
2217,50301,48436
2218,84153,6403
2219,87802,81285
2220,45482,12638
2221,19219,31152
2222,30327,23660
2223,85872,23325
2224,71266,61540
2225,94545,71638
2226,71577,68978
2227,44639,45472
2228,41624,58986
2229,75148,71981
2230,5206,53170
2231,85961,56002
2232,2474,78477
2233,53193,90596
2234,11386,73159
2235,57808,54639
2236,84648,41421
2237,2398,84398
2238,71066,32858
2239,31192,13254
2240,59322,84235
2241,90158,16122
2242,6368,85501
2243,26997,57563
2244,411,37321
2245,13633,20941
2246,27369,43442
2247,41851,22070
2248,32654,6953
2249,54548,6168
2250,45831,16463
2251,82423,15363
2252,22819,6740
2253,40292,64370
2254,89261,63549
2255,4599,8683
2256,21948,23263
2257,55964,16679
2258,57788,35271
2259,53966,62889
2260,86147,73490
2261,18901,20237
2262,27152,88795
2263,77423,22038
2264,35435,2813
2265,64541,80649
2266,67339,8394
2267,93807,31514
2268,70913,22313
2269,60861,25644
2270,76736,14719
2271,38374,12368
2272,146,81826
2273,1382,43587
2274,6948,99002
2275,69346,88191
2276,706,12926
2277,85076,36510
2278,76013,80089
2279,73809,89961
2280,8570,28842
2281,40053,52926
2282,14856,45645
2283,5557,59717
2284,39325,50862
2285,35871,26519
2286,38865,10034
2287,14698,61198
2288,11957,55570
2289,14186,54598
2290,21710,27942
2291,2293,99647
2292,5897,66605
2293,48791,26835
2294,50604,23302
2295,59033,45627
2296,20960,16750
2297,57281,33390
2298,9320,12255
2299,66488,73416
2300,17545,27600
2301,69641,18958
2302,94475,56414
2303,55047,12862
2304,50176,99503
2305,67628,35736
2306,64426,3482
2307,49382,38245
2308,27913,15126
2309,25004,51669
2310,7839,2736
2311,40513,35626
2312,68813,79822
2313,62801,41986
2314,59127,96090
2315,90979,80136
2316,47524,5685
2317,2755,1920
2318,49180,95776
2319,89654,34
2320,63989,16179
2321,46657,96033
2322,71237,54944
2323,98772,14610
2324,21743,21076
2325,32644,22310
2326,46538,77394
2327,94398,40111
2328,76971,28926
2329,84405,98678
2330,16847,83386
2331,86034,25034
2332,60818,78088
2333,69380,73372
2334,84708,66741
2335,70608,89384
2336,29184,6667
2337,44583,56916
2338,43831,35254
2339,29906,21689
2340,34615,2708
2341,38568,60272
2342,80414,45914
2343,57966,52981
2344,83129,81381
2345,16261,4385
2346,16021,66810
2347,30562,59019
2348,34155,76033
2349,3211,73204
2350,93276,25283
2351,6688,39622
2352,17633,18365
2353,40830,16200
2354,64968,38622
2355,74441,6012
2356,36199,40515
2357,64586,74298
2358,34345,21855
2359,56909,18330
2360,2231,98787
2361,61772,37233
2362,34756,97192
2363,36753,51210
2364,51628,9756
2365,31006,42512
2366,71460,32328
2367,73077,71633
2368,28849,93471
2369,36139,22766
2370,11636,25837
2371,54016,61738
2372,99665,48374
2373,88207,56275
2374,40018,60588
2375,45425,75341
2376,84303,49510
2377,46220,50997
2378,6440,96329
2379,81438,86629
2380,38889,89654
2381,79360,29918
2382,92763,96549
2383,57704,41284
2384,37105,73906
2385,1468,3914
2386,91828,13351
2387,83054,50315
2388,64098,2536
2389,10233,66587
2390,55757,50650
2391,44332,66188
2392,51301,50510
2393,15258,90172
2394,47246,3126
2395,29588,99758
2396,20917,45100
2397,92473,89602
2398,22591,10752
2399,40164,24361
2400,25844,72503
2401,14273,53005
2402,41101,38058
2403,13488,32886
2404,15268,12494
2405,74512,78677
2406,46406,81325
2407,2178,49096
2408,57698,19843
2409,87531,23875
2410,62497,10470
2411,20601,82252
2412,75797,74121
2413,5017,51318
2414,95852,76359
2415,30097,71010
2416,17005,13397
2417,59079,37505
2418,14185,6056
2419,49292,73363
2420,40116,98551
2421,79430,82120
2422,31807,59755
2423,89919,23197
2424,49635,23978
2425,98195,87910
2426,56347,81761
2427,52904,29409
2428,73746,48310
2429,78561,23978
2430,78902,37420
2431,22298,67962
2432,65101,71102
2433,36896,83098
2434,72521,73024
2435,66378,39478
2436,85488,38784
2437,23637,31139
2438,1505,81748
2439,80237,84017
2440,28728,92256
2441,54621,64842
2442,93521,28415
2443,48057,33048
2444,35096,33673
2445,21440,68479
2446,26741,51840
2447,50908,99093
2448,43326,6958
2449,45327,9598
2450,60925,19226
2451,91011,34076
2452,21018,3612
2453,32323,14579
2454,22605,29492
2455,26867,35424
2456,90471,78611
2457,53028,20134
2458,36251,49319
2459,36316,28734
2460,53878,66133
2461,16205,46245
2462,16884,60292
2463,25073,61363
2464,89344,29973
2465,3976,18487
2466,58707,32157
2467,52120,20926
2468,19335,92371
2469,76904,71052
2470,83916,60256
2471,32182,86863
2472,38947,31256
2473,40158,18911
2474,18564,62876
2475,81068,51002
2476,11280,84035
2477,79637,35355
2478,19331,85344
2479,39882,12696
2480,44926,58489
2481,49911,5145
2482,29245,96673
2483,24056,42667
2484,43116,37806
2485,17756,9401
2486,2220,13367
2487,19868,58314
2488,37284,39996
2489,40605,61298
2490,63197,94289
2491,91573,34205
2492,21026,27214
2493,32364,88697
2494,83824,48087
2495,99110,48731
2496,86448,69776
2497,42810,81975
2498,82302,81725
2499,35106,33577
2500,61335,83074
2501,92810,9714
2502,29928,2797
2503,66909,7435
2504,76166,50073
2505,67045,38313
2506,49947,69484
2507,75730,73010
2508,40963,26365
2509,12091,39274
2510,50856,82082
2511,29415,70904
2512,9181,85431
2513,71000,94767
2514,88858,17038
2515,93190,67287
2516,19334,29619
2517,44026,42911
2518,50296,13889
2519,66246,19746
2520,2294,7020
2521,57375,13841
2522,57163,63825
2523,14706,78352
2524,49655,92716
2525,2172,91364
2526,24876,93239
2527,4311,74904
2528,85933,14168
2529,75289,18761
2530,73726,52677
2531,91449,1816
2532,35901,32997
2533,5073,21733
2534,28902,33065
2535,643,11999
2536,15670,98523
2537,52102,83793
2538,91394,83168
2539,35152,27604
2540,49429,26886
2541,57901,38889
2542,81838,2560
2543,99693,20417
2544,72582,41675
2545,76700,59060
2546,5738,17781
2547,70601,63325
2548,66326,46929
2549,21699,96563
2550,69864,46810
2551,32928,9908
2552,17532,55730
2553,75749,48219
2554,93828,37884
2555,80285,81428
2556,32073,85235
2557,67432,81626
2558,85225,11567
2559,28227,78733
2560,43289,2813
2561,7152,92787
2562,18860,77057
2563,75260,965
2564,14851,1049
2565,28646,48973
2566,64259,68472
2567,17876,88875
2568,66706,29630
2569,52483,10750
2570,53367,13672
2571,61202,79973
2572,43723,2627
2573,86198,30071
2574,53367,57988
2575,91625,43761
2576,77947,28337
2577,64715,70092
2578,28307,20009
2579,29521,87938
2580,77776,22794
2581,83151,29488
2582,68148,57878
2583,52979,40605
2584,94656,86516
2585,7264,18588
2586,9093,58133
2587,62829,43973
2588,84139,96544
2589,83074,61001
2590,44837,72880
2591,24192,30017
2592,67775,13819
2593,24688,25004
2594,70435,74324
2595,5608,46147
2596,76821,4282
2597,8308,81956
2598,89769,65247
2599,94983,80109
2600,33089,93147
2601,67563,35271
2602,83948,81441
2603,69003,3474
2604,57363,65639
2605,19063,16173
2606,63369,1342
2607,84318,45546
2608,61480,85051
2609,45063,74374
2610,82903,87047
2611,67136,22304
2612,43122,58952
2613,34488,18665
2614,35177,89930
2615,19561,99149
2616,19547,78116
2617,88204,35858
2618,39897,39605
2619,94582,85883
2620,38658,83718
2621,64852,90240
2622,75236,82669
2623,94069,48136
2624,15487,8512
2625,22125,14522
2626,14595,56224
2627,85518,86515
2628,51151,51754
2629,95978,84971
2630,86035,10638
2631,2268,15148
2632,22734,30678
2633,51345,3506
2634,89474,71387
2635,43404,30364
2636,23306,83037
2637,90894,24068
2638,27119,98111
2639,92484,57470
2640,98935,43629
2641,70385,55852
2642,72197,35319
2643,98649,54644
2644,75473,17931
2645,68008,16172
2646,57146,11107
2647,36462,51395
2648,99285,4665
2649,34129,34045
2650,72235,94914
2651,45138,61971
2652,51564,89059
2653,78680,30193
2654,9948,83687
2655,48245,31338
2656,32512,12357
2657,71645,62910
2658,72516,18147
2659,44905,13270
2660,93737,53644
2661,13698,39551
2662,43967,60544
2663,72049,42402
2664,82699,33936
2665,34869,33902
2666,72273,80100
2667,58493,8651
2668,99754,48882
2669,15661,42849
2670,82694,35934
2671,52081,84460
2672,77445,25376
2673,47373,35085
2674,29583,35936
2675,61396,67291
2676,83657,71139
2677,12015,80433
2678,25509,65720
2679,68741,31878
2680,31484,68340
2681,46717,2315
2682,46324,28428
2683,66796,306
2684,74998,12093
2685,53467,41597
2686,27966,22074
2687,2695,45098
2688,58169,13311
2689,48355,64593
2690,60471,41414
2691,23623,1416
2692,17421,57702
2693,41498,73171
2694,76522,51423
2695,42738,76019
2696,71056,47829
2697,79463,29002
2698,33827,8831
2699,5328,91972
2700,3890,79605
2701,88736,47643
2702,92097,37449
2703,3110,1980
2704,65753,90578
2705,64555,22536
2706,42339,56727
2707,87678,63928
2708,29575,8981
2709,37306,1406
2710,47954,672
2711,44456,6483
2712,79811,95957
2713,83930,63662
2714,68884,57781
2715,66141,38094
2716,90938,52762
2717,26043,39570
2718,37006,4590
2719,5222,3418
2720,91880,32859
2721,63885,8386
2722,73312,38682
2723,80207,97679
2724,52005,83507
2725,91965,19321
2726,40086,64929
2727,6580,26352
2728,47024,5388
2729,76549,61387
2730,98594,10878
2731,95525,96915
2732,85320,19111
2733,92649,41874
2734,83348,99757
2735,41918,16484
2736,17603,55546
2737,69044,91644
2738,84904,32770
2739,82568,82239
2740,39498,50412
2741,37039,16105
2742,86758,4769
2743,5026,64655
2744,47941,55871
2745,87635,32552
2746,7337,2893
2747,17364,94748
2748,32191,72159
2749,8668,63808
